#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2024 Jan 13 23:14:18
A09024	NNA I	2014-042	CCIH-I---   	Progress M-24M Up Cargo	ISS 56P Up Cargo	2014 Jul 23	S40097	2014 Jul 25?	Earth	2014 Jul 25?	TFR	A08069	RKKE	RU	RKKE	-	-	    2308 	 	   1324 	 	    2322 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09025	NNA I	2014-042	CCIH-I--U   	Progress M-24M Down Cargo	ISS 56P Down Cargo	2014 Jul 23	A08069*	2014 Oct 26?	Earth	2014 Oct 26?	TFR	S40097	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09026	NNA I	2014-067	CCIH-I---   	Progress M-25M Up Cargo	ISS 57P Up Cargo	2014 Oct 29	S40292	2014 Oct 30?	Earth	2014 Oct 30?	TFR	A08069	RKKE	RU	RKKE	-	-	    2351 	 	   1283 	 	    2351 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09027	NNA I	2014-067	CCIH-I--U   	Progress M-25M Down Cargo	ISS 57P Down Cargo	2014 Oct 29	A08069*	2015 Apr 24?	Earth	2015 Apr 24?	TFR	S40292	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09028	NNA I	2015-008	CCIH-I---   	Progress M-26M Up Cargo	ISS 58P Up Cargo	2015 Feb 17	S40392	2015 Feb 18?	Earth	2015 Feb 18?	TFR	A08069	RKKE	RU	RKKE	-	-	    2372 	 	   1465 	 	    2372 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09029	NNA I	2015-008	CCIH-I--U   	Progress M-26M Down Cargo	ISS 58P Down Cargo	2015 Feb 17	A08069*	2015 Aug 13?	Earth	2015 Aug 13?	TFR	S40392	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09030	NNA I	2015-024	CCIH-I---   	Progress M-27M Up Cargo	ISS 59P Up Cargo	2015 Apr 28	S40619	2015 Apr 28	Earth	2015 May  8 0220	AR IN	-	RKKE	RU	RKKE	-	-	    2357 	 	   1393 	 	    2357 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09031	NNA I	2015-031	CCIH-I---   	Progress M-28M Up Cargo	ISS 60P Up Cargo	2015 Jul  3	S40713	2015 Jul  6?	Earth	2015 Jul  6?	TFR	A08069	RKKE	RU	RKKE	-	-	    2371 	 	   1393 	 	    2371 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09032	NNA I	2015-031	CCIH-I--U   	Progress M-28M Down Cargo	ISS 60P Down Cargo	2015 Jul  3	A08069*	2015 Dec 18?	Earth	2015 Dec 18?	TFR	S40713	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09033	NNA I	2015-055	CCIH-I---   	Progress M-29M Up Cargo	ISS 61P Up Cargo	2015 Oct  1	S40944	2015 Oct  2?	Earth	2015 Oct  2?	TFR	A08069	RKKE	RU	RKKE	-	-	    2332 	 	   1549 	 	    2332 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09034	NNA I	2015-055	CCIH-I--U   	Progress M-29M Down Cargo	ISS 61P Down Cargo	2015 Oct  1	A08069*	2016 Mar 29?	Earth	2016 Mar 29?	TFR	S40944	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09035	NNA I	2015-080	CCIH-I---   	Progress MS-01 Up Cargo	ISS 62P Up Cargo	2015 Dec 21	S41177	2015 Dec 24?	Earth	2015 Dec 24?	TFR	A08069	RKKE	RU	RKKE	-	-	    2431 	 	   1252 	 	    2431 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09036	NNA I	2015-080	CCIH-I--U   	Progress MS-01 Down Cargo	ISS 62P Down Cargo	2015 Dec 21	A08069*	2016 Jun 30?	Earth	2016 Jun 30?	TFR	S41177	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09037	NNA I	2016-022	CCIH-I---   	Progress MS-02 Up Cargo	ISS 63P Up Cargo	2016 Mar 31	S41436	2016 Apr  3?	Earth	2016 Apr  3?	TFR	A08069	RKKE	RU	RKKE	-	-	    2419 	 	   1415 	 	    2419 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09038	NNA I	2016-022	CCIH-I--U   	Progress MS-02 Down Cargo	ISS 63P Down Cargo	2016 Mar 31	A08069*	2016 Oct 13?	Earth	2016 Oct 13?	TFR	S41436	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09039	NNA I	2016-045	CCIH-I---   	Progress MS-03 Up Cargo	ISS 64P Up Cargo	2016 Jul 16	S41670	2016 Jul 20?	Earth	2016 Jul 20?	TFR	A08069	RKKE	RU	RKKE	-	-	    2400 	 	   1225 	 	    2400 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09040	NNA I	2016-045	CCIH-I--U   	Progress MS-03 Down Cargo	ISS 64P Down Cargo	2016 Jul 16	A08069*	2017 Jan 30?	Earth	2017 Jan 30?	TFR	S41670	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09041	NNA I	2017-010	CCIH-I--U   	Progress MS-05 Down Cargo	ISS 66P Down Cargo	2017 Feb 22	A08069*	2017 Jul 19?	Earth	2017 Jul 19?	TFR	S42056	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2017 Mar  4	     400	 	     409	 	 51.64 	 	LLEO/I	-	-
A09042	NNA I	2017-033	CCIH-I---   	Progress MS-06 Up Cargo	ISS 67P Up Cargo	2017 Jun 14	S42756	2017 Jun 17?	Earth	2017 Jun 17?	TFR	A08069	RKKE	RU	RKKE	-	-	    2370 	 	   1283 	 	    2398 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09043	NNA I	2017-033	CCIH-I--U   	Progress MS-06 Down Cargo	ISS 67P Down Cargo	2017 Jun 14	A08069*	2017 Dec 26?	Earth	2017 Dec 26?	TFR	S42756	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Dec 21	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09044	NNA I	2007-017	CCIH-I---   	Progress M-60 Up Cargo	ISS 25P Up Cargo	2007 May 12	S31393	2007 May 16?	Earth	2007 May 16?	TFR	A08069	RKKE	RU	RKKE	-	-	    2561 	 	   1286 	 	    2561 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Sep 18	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09045	NNA I	2007-017	CCIH-I--U   	Progress M-60 Down Cargo	ISS 25P Down Cargo	2007 May 12	A08069*	2007 Sep 18?	Earth	2007 Sep 18?	TFR	S31393	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2009 Sep 18	     341	 	     353	 	 51.64 	 	LLEO/I	-	-
A09046	NNA I	2017-065	CCIH-I---   	Progress MS-07 Up Cargo	ISS 68P Up Cargo	2017 Oct 14	S42971	2017 Oct 17	Earth	2017 Oct 17	TFR	A08069	RKKE	RU	RKKE	-	-	    2498 	 	   1361 	 	    2549 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2017 Oct 16	     401	 	     408	 	 51.61 	 	LLEO/I	-	-
A09047	NNA I	2017-065	CCIH-I--U   	Progress MS-07 Down Cargo	ISS 68P Down Cargo	2017 Oct 14	A08069*	2018 Mar 27	Earth	2018 Mar 27	TFR	S42971	RKKE	RU	RKKE	-	-	    1000 	?	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2017 Dec 28	     401	 	     406	 	 51.61 	 	LLEO/I	-	-
A09048	NNA C	2002-052	C TH-I      	RPCM	ISS RPCM P1 P13A-G	2002 Nov 24	A06756  P13AG	2002 Nov 26 1522	Earth	2017 Oct 16	ATT	A07369	JSC	US	-	-	-	       5 	 	      5 	 	       0 	 	   0.2 	 	  0.1 	 	    0.2 	 	Box	2017 Oct 16	     401	 	     408	 	 51.61 	 	LLEO/I	-	-
A09049	NNA S	2017-070	R3  S       	Zefiro 9A	Zefiro 9A	2017 Nov  8	R78047	2017 Nov  8 0149	Earth	2017 Nov  8 0208?	S	Arctic?	ESA	I-ESA	AVIO	Zefiro 9A	-	     835 	 	    835 	 	     835 	 	   3.9 	 	  1.9 	 	    3.9 	 	Cyl	2017 Nov  8	   -1700	?	     220	?	 98.50 	 	SO	-	-
A09050	NNA P	2017-070B	R4  P       	Vega AVUM VV11	AVUM	2017 Nov  8	A09049	2017 Nov  8 0158	Earth	2017 Nov  8 0415?	D	IOR?	AE	F	AVIO	AVUM	-	    1200 	 	    660 	 	       0 	 	   1.7 	 	  1.9 	 	    1.9 	 	Cyl	2017 Nov  8	     620	 	     624	 	 98.00 	 	LEO/S	-	-
A09051	43006	2017-071	C AM-T      	Cygnus OA-8 SM	Cygnus OA-8 SM	2017 Nov 12	S43006	2017 Nov 12 1229	Earth	2017 Dec 18 1254	AR	-	OSC	US	OSCD	-	-	    1862 	?	   1062 	?	       0 	 	   1.2 	 	  2.6 	 	   10.5 	 	Cyl+ 2 pan	2017 Dec  8	     447	 	     452	 	 51.64 	 	LLEO/I	-	-
A09052	43006	2017-071	CDAV-T      	NRCSD-E OA-8	NRCSD-E OA-8	2017 Nov 12	A09051	2017 Nov 12 1229	Earth	2017 Dec 18 1254	AR	-	NANR	US	NANR	-	-	      54 	 	     54 	 	       0 	 	   1.0 	 	  1.0 	 	    1.0 	 	Box	2017 Dec  8	     447	 	     452	 	 51.64 	 	LLEO/I	-	-
A09053	NNA I	2017-071	CXIH-I-     	ISS OA-8 Up Cargo	ISS OA-8 Up Cargo	2017 Nov 12	S43006	2017 Nov 12 1229	Earth	2017 Nov 15?	TFR	A08069	JSC	US	-	-	-	    3195 	 	   3195 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2017 Nov 14	     401	 	     408	 	 51.64 	 	LLEO/I	-	-
A09054	NNA I	2017-071	CCIH-I--U   	ISS OA-8 Down Cargo	-	2017 Nov 12	A08069*	2017 Nov 14 1004	Earth	2017 Nov 30	TFR	S43006	OSC	US	OSCD	-	-	    2912 	 	   2912 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2017 Dec  5	     402	 	     407	 	 51.64 	 	LLEO/I	-	-
A09055	NNA A	2017-042Z	P F         	Flock 2k-42	Dove 1055	2017 Jul 14	A08661	2017 Jul 14 1441?	Earth	2017 Jul 14 1518	AR	-	PLABS	US	PLABS	Cubesat 3U	-	       4.700	 	      4.700	 	       4.700	 	   0.3 	 	  0.1 	 	    0.3 	 	Box+2 pan	2017 Jul 16	     458	 	     474	 	 97.00 	 	LLEO/S	-	-
A09056	NNA	2017-073G	R2  P       	Delta 378	Delta SSPS AJ-10-118K	2017 Nov 18	R78058	2017 Nov 18 0958	Earth	2017 Nov 18 1159	D	-	BOHB	US	BOPBL	Delta/0020	-	    6930 	 	    924 	 	     924 	 	   6.0 	 	  2.4 	 	    6.0 	 	Cyl + Cone	2017 Nov 25	     454	 	     818	 	 97.69 	 	LEO/S	-	-
A09057	00824	1964-035A	CXAS        	STOPPER Mission 7009	STOPPER/SIGINT	1964 Jul  2	A00499	1964 Jul  3 0057?	Earth	1969 Aug  7	AR	-	SAFSP	US	EDLS	STOPPER	-	       5 	?	      5 	?	       0 	 	   0.1 	?	  0.2 	?	    0.2 	?	Box	1964 Aug  7	     494	 	     530	 	 82.08 	 	LLEO/I	-	NRO Mission 7009
A09058	00912	1964-068A	CXAS        	STOPPER Mission 7010	STOPPER/GAMBIT	1964 Oct 23	S00916	1964 Oct 23 1840?	Earth	1964 Nov  4	AR	-	SAFSP	US	EDLS	STOPPER	-	       5 	?	      5 	?	       0 	 	   0.1 	?	  0.2 	?	    0.2 	?	Box	1964 Oct 27	     148	 	     306	 	 95.50 	 	LLEO/S	-	NRO Mission 7010
A09059	01447	1965-055A	CXAS        	STOPPER Mission 7011	STOPPER/SIGINT	1965 Jul 17	A00747	1965 Jul 17 0602	Earth	1968 Dec 18	AR	-	SAFSP	US	EDLS	STOPPER	-	       5 	?	      5 	?	       0 	 	   0.1 	?	  0.2 	?	    0.2 	?	Box	1965 Aug 23	     469	 	     512	 	 70.19 	 	LLEO/I	-	NRO Mission 7011
A09060	00914	1964-068B	PXA         	PLYMOUTH ROCK III	P-11 No. 4302	1964 Oct 23	S00914	1964 Oct 23 1920?	Earth	1965 Feb 23 2345?	AR	-	NRO/SAFSP	US	LMSC/HRBS	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.9 	 	    0.9 	 	Cyl	1964 Nov 26	     295	 	     334	 	 95.50 	 	LLEO/S	-	NRO Mission 7306
A09061	01422	1965-050A	PXA         	TRIPOS I	P-11 No. 4402	1965 Jun 25	S01422	1965 Jun 25 2118?	Earth	1968 Aug 22	AR	-	NRO/SAFSP	US	LMSC/ATI	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1965 Aug  5	     495	 	     507	 	107.64 	 	LLEO/R	-	NRO Mission 7308
A09062	02172	1966-039B	PXA         	PLICAT	P-11 No. 4404	1966 May 14	S02172	1966 May 14 1915?	Earth	1970 Oct 27	AR	-	NRO/SAFSP	US	LMSC/ATI	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1966 Jun 13	     517	 	     553	 	109.95 	 	LLEO/R	-	NRO Mission 7311
A09063	02397	1966-074B	PXA         	SOUSEA I	P-11 No. 4405	1966 Aug 16	S02397	1966 Aug 16 1840?	Earth	1970 Mar  5 0030?	AR	-	NRO/SAFSP	US	LMSC/ATI	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1966 Nov  4	     509	 	     518	 	 93.17 	 	LLEO/P	-	NRO Mission 7315
A09064	02420	1966-083B	PXA         	TRIPOS II	P-11 No. 4406	1966 Sep 16	S02420	1966 Sep 16 1810?	Earth	1968 May  9	AR	-	NRO/SAFSP	US	LMSC/ATI	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1966 Oct 23	     466	 	     489	 	 94.02 	 	LLEO/P	-	NRO Mission 7318
A09065	02780	1967-043B	PXA         	SLEWTO	P-11 No. 4408	1967 May  9	S02780	1967 May 10 0012?	Earth	1993 Mar 14	AR	-	NRO/SAFSP	US	LMSC/ESL	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1967 Jun 11	     553	 	     806	 	 84.95 	 	LEO/I	-	NRO Mission 7316
A09066	03153	1968-020B	PXA         	SAMPAN II	P-11 No. 4411	1968 Mar 14	S03153	1968 Mar 14 2339?	Earth	1970 Jan  3	AR	-	NRO/SAFSP	US	LMSC/SEL	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1968 Apr 15	     472	 	     520	 	 83.10 	 	LLEO/I	-	NRO Mission 7323
A09067	03297	1968-052B	PXA         	SOUSEA II	P-11 No. 4420	1968 Jun 20	S03297	1968 Jun 20 2323?	Earth	1970 Jan 11	AR	-	NRO/SAFSP	US	LMSC/CHAIL	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1968 Jul 20	     437	 	     512	 	 85.17 	 	LLEO/P	-	NRO Mission 7327
A09068	03915	1969-041B	PXA         	SAMPAN III	P-11 No. 4417	1969 May  2	S03915	1969 May  2 0327?	Earth	1970 Feb 16	AR	-	NRO/SAFSP	US	LMSC/ATI	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1969 Jun  2	     408	 	     454	 	 65.71 	 	LLEO/I	-	NRO Mission 7329
A09069	04406	1970-040B	PXA         	SOUSEA III	P-11 No. 4421	1970 May 20	S04406	1970 May 20 2309?	Earth	1974 Mar  8	AR	-	NRO/SAFSP	US	LMSC/CHAIL	P-11	-	      10 	?	     10 	?	       0 	 	   0.3 	 	  0.8 	 	    0.8 	 	Box	1970 Jun 29	     488	 	     496	 	 83.12 	 	LLEO/I	-	NRO Mission 7333
A09070	NNA P	2017-077B	R2--P       	CZ-2D Y47 Stage 2	CZ-2D Stage 2	2017 Dec  3	R78077	2017 Dec  3 0421?	Earth	2017 Dec  3 0454?	D	Antarctic?	CNSA	CN	BWYIC	CZ-2 Stage 2	-	    4006 	 	   4006 	 	    4006 	 	   8.0 	 	  3.3 	 	    8.0 	 	Cyl	2017 Dec  4	     478	 	     503	 	 97.37 	 	LLEO/S	-	-
A09071	NNA S	2017-079	R1--P--     	Ariane 5 L595 EPC	EPC 596	2017 Dec 12	-	2017 Dec 12 1845	Earth	2017 Dec 12 2038	S	-	AE	F	EADSL	EPC	Vulcain 2	   14500 	 	  14500 	 	   14500 	 	  30.5 	 	  5.5 	 	   30.5 	 	Cyl	2017 Dec 12	      42	 	    3340	 	 55.35 	 	TA	J	-
A09072	43059	2017-079E	C AA---     	GalileoSat Ariane Dispenser	-	2017 Dec 12	S43059	2017 Dec 12 2210	Earth	-	AO	-	ESA	I-ESA	RUAG	Dispenser	-	     416 	 	    416 	 	       0 	 	   2.0 	?	  1.0 	?	    2.0 	?	Box	2017 Dec 12	   22895	 	   22946	 	 57.00 	 	MEO	-	-
A09073	NNA R	2017-080	CXAART-     	Dragon Trunk	Dragon D1-15 Trunk	2017 Dec 15	S43060	2018 Jan 13 1501?	Earth	2018 Jan 13 1516?	D	-	SPX	US	SPX	Dragon SM	-	    2000 	?	   2000 	?	       0 	 	   2.3 	 	  3.7 	 	   16.5 	 	Cyl+ 2 pan	2018 Jan 13	     -13	?	     402	 	 51.64 	 	SO	-	-
A09074	NNA P	2017-080	R2--P--     	Falcon 9-046 Stage 2	F9-046 St2	2017 Dec 15	R78146	2017 Dec 15 1545	Earth	2017 Dec 15 1630?	D	102E 40S?	SPX	US	SPX	F9St2	-	    3000 	?	   3000 	?	    3000 	?	  12.6 	?	  3.6 	 	   12.6 	 	Cyl	2017 Dec 15	     204	 	     355	 	 51.64 	 	LLEO/I	-	-
A09075	NNA I	2017-080	CXIH-I-     	SpX-13 Up Cargo	-	2017 Dec 15	S43060	2017 Dec 15 1546	Earth	2017 Dec 19?	TFR	A08069	JSC	US	JSC	-	-	    1505 	 	   1505 	 	    1635 	 	   1.5 	 	  0.5 	 	    1.5 	 	Plate+Irr	2017 Dec 18	     402	 	     406	 	 51.64 	 	LLEO/I	-	-
A09076	NNA I	2017-080	CCIH-I--U   	SpX-13 Down Cargo	-	2017 Dec 15	A08069*	2017 Dec 17 1057	Earth	2018 Jan 10?	TFR	S43060	JSC	US	JSC	-	-	    1730 	 	   1730 	 	    1860 	 	   0.0 	 	  0.0 	 	    0.0 	 	Irr	2017 Dec 18	     402	 	     406	 	 51.64 	 	LLEO/I	-	-
A09077	NNA E	2017-080	CP E-I      	EMU 3004	ISS EMU	2017 Dec 15	S43060	2017 Dec 15 1546	Earth	2017 Dec 20?	TFR	A06542	JSC	US	HASUN	EMU	-	     130 	 	    130 	 	       0 	 	   2.0 	 	  0.5 	 	    2.0 	 	Suit	2017 Dec 18	     402	 	     406	 	 51.64 	 	LLEO/I	-	-
A09078	NNA C	2017-080	C AS-I-     	TSIS-1	TSIS-1	2017 Dec 15	A09073	2017 Dec 29 0100?	Earth	2017 Dec 29 0100?	ATT	A07369	GSFC	US	CLASP	ExPA ORU	-	     380 	 	    380 	 	       0 	 	   2.0 	?	  1.0 	 	    2.0 	?	Box	2017 Dec 18	     402	 	     406	 	 51.64 	 	LLEO/I	-	-
A09079	NNA C	2017-080	C AS-I-     	SDS	Space Debris Sensor	2017 Dec 15	A09073	2018 Jan  1 1300?	Earth	2018 Jan  1 1300?	ATT	A07369	JSC	US	JSC	CEPA ORU	-	     268 	 	    268 	 	       0 	 	   1.7 	 	  1.2 	 	    1.7 	 	Box+Panel	2017 Dec 18	     402	 	     406	 	 51.64 	 	LLEO/I	-	-
A09080	NNA R	2017-081	CP HRT-     	Soyuz MS-07 BO	Bitovoy otsek	2017 Dec 17	S43063	2018 Jun  3 1214	Earth	2018 Jun  3 1218?	D	-	RKKE	RU	PROGT	Soyuz BO	-	    1312 	 	   1312 	 	       0 	 	   2.2 	 	  2.2 	 	    2.2 	 	Sphere	2018 Jun  3	     -32	 	     407	 	 51.64 	 	SO	J	-
A09081	NNA R	2017-081	C  MRT-     	Soyuz MS-07 PAO	Priborno-agregatniy otsek	2017 Dec 17	S43063	2018 Jun  3 1214	Earth	2018 Jun  3 1218?	D	-	RKKE	RU	PROGT	Soyuz PAO	-	    3005 	 	   2125 	 	       0 	 	   2.3 	 	  2.2 	 	   10.6 	 	Cyl + 2 Pan	2018 Jun  3	     -32	 	     407	 	 51.64 	 	SO	J	-
A09082	NNA P	2017-083L	R2--P-      	Falcon 9-047 Stage 2	F9-047 St2	2017 Dec 23	R78154	2017 Dec 23 0136	Earth	2017 Dec 23 0327?	D	-	SPX	US	SPX	F9St2	-	    3000 	?	   3000 	?	    3000 	?	   7.0 	?	  3.6 	 	    7.0 	 	Cyl	2017 Dec 23	     611	 	     626	 	 86.69 	 	LEO/P	-	-
A09083	NNA A	2017-083L	C AAP-      	Iridium Dispenser	Iridium Next Dispenser	2017 Dec 23	A09082	2017 Dec 23 0219	Earth	2017 Dec 23 0327?	AR	-	SPX	US	SPX	-	-	    1000 	 	   1000 	 	       0 	 	   7.0 	?	  1.5 	?	    7.0 	?	Cyl	2017 Dec 23	     611	 	     626	 	 86.69 	 	LEO/P	-	-
A09084	NNA P	2017-084B	R2--P       	CZ-2D Y48 Stage 2	CZ-2D Stage 2	2017 Dec 23	R78157	2017 Dec 23 0424?	Earth	2017 Dec 23 0457?	D	Antarctic?	CNSA	CN	BWYIC	CZ-2 Stage 2	-	    4006 	 	   4006 	 	    4006 	 	   8.0 	 	  3.3 	 	    8.0 	 	Cyl	2017 Dec 23	     478	 	     503	 	 97.37 	 	LLEO/S	-	-
A09085	43098	2018-001A	R2------C   	Falcon 9-048 Stage 2	F9-048 St2	2018 Jan  8	R78166	2018 Jan  8 0110?	Earth	2018 Jan  8 0330?	D	60E 30S?	SPX	US	SPX	F9St2	-	    3000 	?	   3000 	?	       0 	 	  12.6 	?	  3.6 	 	   12.6 	 	Cyl	2018 Jan  8	    1000	?	    1000	?	 50.00 	?	LEO/I	-	-
A09086	NNA P	2018-005B	R2--P -     	Delta 379	DCSS-5 F19	2018 Jan 12	R78184	2018 Jan 12 2221?	Earth	2018 Jan 13 0033?	D	S Ocean	ULAB	US	BOHB	DCSS-5	RL10B-2	    3450 	 	   3450 	 	    3450 	 	  12.0 	 	  5.0 	 	   12.0 	 	Cyl + Cone	2018 Jan 12	    1047	 	    1057	 	106.00 	 	LEO/R	-	-
A09087	NNA P	2018-006	R2--P       	CZ-2D Y49 Stage 2	CZ-2D Stage 2	2018 Jan 13	R78187	2018 Jan 13 0720?	Earth	2018 Jan 13 0754?	D	Antarctic?	CNSA	CN	BWYIC	CZ-2 Stage 2	-	    4006 	 	   4006 	 	    4006 	 	   8.0 	 	  3.3 	 	    8.0 	 	Cyl	2018 Jan 13	     488	 	     503	 	 97.34 	 	LLEO/S	-	-
A09088	NNA P	2018-009B	R2--P---C   	Centaur AV-076	Centaur AV-076	2018 Jan 20	R78198	2018 Jan 20 0057	Earth	2018 Jan 20 1013	D	169W 10N?	ULAL	US	ULAD	Centaur SEC	RL10C-1	    8200 	?	   2020 	 	    2020 	?	  11.7 	 	  3.1 	 	   11.7 	 	Cyl	2018 Jan 20	     185	 	   35851	 	 16.90 	 	GTO	-	-
A09089	43191	2018-014M	R4--M-      	Fregat No. 122-03	Fregat 14S44 No. 122-03	2018 Feb  1	R78215	2018 Feb  1 0217	Earth	2018 Feb  1 0734	D	Indian O.	NPOL	RU	NPOL	Fregat	-	    6600 	 	   1000 	 	    1624 	 	   1.7 	 	  3.3 	 	    3.3 	 	Irr	2018 Feb  1	     571	 	     588	 	 97.73 	 	LLEO/S	-	-
A09090	NNA S	2018-012	R1--S--     	Ariane 5 L5101 EPC	EPC 597	2018 Jan 25	-	2018 Jan 25 2229	Earth	2018 Jan 25 2235?	S	25W 6S?	AE	F	EADSL	EPC	Vulcain 2	   14500 	 	  14500 	 	   14500 	 	  30.5 	 	  5.5 	 	   30.5 	 	Cyl	2018 Jan 25	    -900	?	     160	?	 20.00 	?	SO	-	-
A09091	NNA P	2018-015H	R2--P--     	CZ-2D Y13 Stage 2	CZ-2D Stage 2	2018 Feb  2	R78216	2018 Feb  2 0759?	Earth	2018 Feb  2 0836?	D	Antarctic?	CASC	CN	BWYIC	CZ-2 Stage 2	-	    4006 	 	   4006 	 	    4006 	 	   8.0 	 	  3.3 	 	    8.0 	 	Cyl	2018 Feb  2	     489	 	     509	 	 97.34 	 	LLEO/S	-	-
A09092	NNA I	2017-065	C  H I      	ShA-317A-II ONA Receiver	ONA HF Receiver Box	2017 Oct 14	S42971	2017 Oct 14 0855	Earth	2017 Oct 17	TFR	A06581	RKKE	RU	RKKE	-	-	      30 	 	     30 	 	       0 	 	   0.4 	 	  0.6 	 	    0.6 	 	Box	2018 Jan 15	     402	 	     406	 	 51.64 	 	LLEO/I	-	-
