#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2024 Jan 13 23:14:18
F00482	NSO	1968-F07	P   F       	LCS 3	LCS 3	1968 Aug 16	F00475	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	ARPA/MITLL	US	ROHR	LCS	-	      38 	 	     38 	 	      38 	 	   1.0 	?	  1.0 	?	    1.0 	?	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00483	NSO	1968-F07	P   F       	ORBIS CAL 1	ORBIS CAL 1	1968 Aug 16	F00477	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	NRL	US	BOKT	Orbiscal	CO1-9	      53 	 	     50 	 	      59 	 	   0.3 	 	  0.5 	 	    0.5 	 	Box	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00484	NSO	1968-F07	C  MF       	LIDOS motor	TE-M-537	1968 Aug 16	F00495	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	THKE	Star 13	Star 13	      73 	 	     40 	 	       0 	 	   1.0 	 	  0.4 	 	    1.0 	 	Cyl + Sphere + Cone	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00485	NSO	1968-F07	P   F       	LIDOS	LIDOS	1968 Aug 16	F00495	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	BUWEPS	US	APL	Transit 5	CO1-5	      62 	 	     56 	 	      62 	 	   0.5 	 	  0.4 	 	    2.0 	 	Oct Cyl + 4 Pan + Ant	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00486	NSO	1968-F07	P   F       	RM-18	RM-18	1968 Aug 16	F00477	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	UNKUS	RM-18	-	      41 	 	     41 	 	      41 	 	   0.5 	?	  0.5 	?	    0.5 	?	Box	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00487	NSO	1968-F07	C   F       	AVL-802 Canister	AVL-802	1968 Aug 16	F00477	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	GOYR?	AVL-802 Canister	-	      32 	 	     32 	 	       0 	 	   0.3 	?	  0.6 	?	    0.6 	?	Cyl	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00488	NSO	1968-F07	P   F       	AVL-802 Mylar Sphere	AVL-802	1968 Aug 16	F00487	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	GOYR?	AVL-802	-	       1 	 	      1 	 	       1 	 	   2.1 	 	  2.1 	 	    2.1 	 	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00489	NSO	1968-F07	P   F       	AVL-802 Grid Sphere 7-1	AVL-802	1968 Aug 16	F00487	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	GOYR?	AVL-802	-	       6 	 	      6 	 	       6 	 	   2.1 	 	  2.1 	 	    2.1 	 	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00490	NSO	1968-F07	P   F       	AVL-802 Grid Sphere 7-2	AVL-802	1968 Aug 16	F00487	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	GOYR?	AVL-802	-	       4 	 	      4 	 	       4 	 	   2.1 	 	  2.1 	 	    2.1 	 	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00491	NSO	1968-F07	P   F       	AVL-802 Rigid Sphere	AVL-802	1968 Aug 16	F00487	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	GOYR?	AVL-802	-	       2 	 	      2 	 	       2 	 	   0.6 	 	  0.6 	 	    0.6 	 	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	STP P68-1:PN
F00492	NSO	1968-F07	C  MF       	EGRS PKM	-	1968 Aug 16	F00477	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	-	_	-	       6 	?	      2 	?	       0 	?	   0.2 	?	  0.2 	?	    0.2 	?	Sphere + Cone	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00493	NSO	1968-F07	C  MF       	EGRS AKM	Star 13A	1968 Aug 16	F00477	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	THKE	Star 13	-	      37 	 	      5 	 	       0 	 	   0.6 	 	  0.3 	 	    0.6 	 	Sphere + Cone	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00494	NSO	1968-F07	C  MF       	CO1-9 (LP-104?)	ORBIS CAL deboost motor	1968 Aug 16	F00483	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	LPC?	LP-104?	-	       6 	 	      2 	 	       0 	 	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00495	NSO	1968-F07	C   F       	LIDOS Bus	LIDOS Bus	1968 Aug 16	F00477	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	SAMSO	US	APL	P68-1 Bus	-	      35 	 	     35 	 	       0 	 	   0.5 	?	  0.2 	?	    0.5 	?	Cyl	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00496	NSO	1968-F07	C  MF       	VIP CO1-5	LIDOS PKM	1968 Aug 16	F00484	1968 Aug 16 2113?	Earth	1968 Aug 16 2130?	AS	-	BUWEPS	US	APL	VIP	-	       8 	 	      2 	 	       0 	 	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1968 Aug 16	   -2000	?	     600	?	 91.30 	 	SO	-	-
F00497	NSO	1968-F08	R3  F       	Delta 59 Stage 3	Star 37D S/N 007	1968 Sep 19	L20315	1968 Sep 19 0010	Earth	1968 Sep 19 0010	S	-	GSFC	US	THKE	Star 37	-	     718 	 	     65 	 	      65 	 	   1.0 	 	  0.9 	 	    1.0 	 	Sphere + Cone	1968 Sep 19	   -6300	?	      15	?	 28.80 	?	ATM	-	-
F00498	NSO	1968-F08	P --F-X     	INTELSAT III F-1	INTELSAT III F-1	1968 Sep 19	F00497	1968 Sep 19 0010	Earth	1968 Sep 19 0010	AS	-	INTEL	I-INT	TRW	INTELSAT 3	MRE-4	     135 	 	    113 	 	     294 	 	   1.5 	 	  1.5 	 	    1.5 	 	Cyl	1968 Sep 19	   -6300	?	      15	?	 28.80 	?	ATM	-	-
F00499	NSO	1968-F08	C  MF       	SVM-2	SVM-2	1968 Sep 19	F00498	1968 Sep 19 0010	Earth	1968 Sep 19 0010	AS	-	INTEL	I-INT	AJ	SVM	SVM-2	     159 	 	     17 	 	       0 	 	   0.9 	 	  0.6 	 	    0.9 	 	Cyl + Nozzle	1968 Sep 19	   -6300	?	      15	?	 28.80 	?	ATM	-	-
F00500	NSO	1968-F09	R3--F--*    	Europa I F-7 Stage 3	Astris	1968 Nov 29	R19023	1968 Nov 29 2317	Earth	1968 Nov 29 2327	S	-	ELDO	I-ELDO	ERNO/MBB	Astris	-	     800 	 	    800 	 	     800 	 	   3.8 	 	  2.0 	 	    3.8 	 	Cyl + Cone	1968 Nov 29	   -5500	 	     230	?	 84.00 	?	SO	-	-
F00501	NSO	1968-F09	P   F       	STV 1	STV 1	1968 Nov 29	F00500	1968 Nov 29 2317	Earth	1968 Nov 29 2327	AS	-	ELDO	I-ELDO	FIAT	STV	-	     250 	 	    250 	 	     250 	 	   1.5 	 	  1.2 	?	    1.5 	 	Oct Cyl	1968 Nov 29	   -5500	 	     230	?	 84.00 	?	SO	-	ELDO F7
F00502	NSO	1969-F01	R4  F       	Blok D No. 20L	11S824 No. 20L	1969 Jan 20	R19494	1969 Jan 20 0422	Earth	1969 Jan 20 0428?	S	-	RVSN	SU	TSKBEM	Blok D	-	   13360 	 	   1800 	 	    1980 	?	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Jan 20	   -3000	?	     200	?	 50.60 	 	SO	-	-
F00503	NSO	1969-F01	C  MF       	D-20L SOZ-1	SOZ	1969 Jan 20	F00502	1969 Jan 20 0422	Earth	1969 Jan 20 0428?	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Jan 20	   -3000	?	     200	?	 50.60 	 	SO	-	-
F00504	NSO	1969-F01	C  MF       	D-20L SOZ-2	SOZ	1969 Jan 20	F00502	1969 Jan 20 0422	Earth	1969 Jan 20 0428?	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Jan 20	   -3000	?	     200	?	 50.60 	 	SO	-	-
F00505	NSO	1969-F01	C  MF       	PAO	KTDU-53	1969 Jan 20	F00506	1969 Jan 20 0422	Earth	1969 Jan 20 0428?	AL	-	TSKBEM	SU	-	Soyuz PAO	-	    2880 	?	   2000 	?	       0 	?	   4.0 	 	  2.0 	 	    4.0 	 	Cyl	1969 Jan 20	   -3000	?	     200	?	 50.60 	 	SO	-	-
F00506	NSO	1969-F01	PP HF       	[Zond-7]	L-1 No. 13L	1969 Jan 20	F00502	1969 Jan 20 0422	Earth	1969 Jan 20 0445?	L	-	TSKBEM	SU	TSKBEM	7K-L1	KTDU-53	    2800 	?	   2800 	?	    5680 	?	   1.8 	 	  2.0 	 	    1.8 	 	Rounded Cone	1969 Jan 20	   -3000	?	     200	?	 50.60 	 	SO	-	-
F00507	NSO	1969-F01	C   F       	SOK	Support cone?	1969 Jan 20	F00502	1969 Jan 20 0423?	Earth	1969 Jan 20 0428?	S	-	RVSN	SU	TSKBEM	SOK	-	     150 	 	    150 	 	       0 	 	   0.5 	 	  1.0 	 	    1.0 	 	Trunc Con	1969 Jan 20	   -3000	?	     200	?	 50.50 	 	SO	-	-
F00508	NSO	1969-U03	C  MF       	US-A DU	US-A DU	1969 Jan 25	A01521	1969 Jan 25 1119?	Earth	1969 Jan 25 1138?	S	-	TSKBM	SU	TSKBM	US-A DU	-	    2150 	?	   1650 	?	       0 	?	   4.0 	 	  1.3 	 	    4.0 	 	Cyl	1969 Jan 25	     -50	?	     245	?	 65.10 	 	SO	-	-
F00509	NSO	1969-U03	C   F       	[Kosmos] radar	US-A No. 5? radar	1969 Jan 25	F00508	1969 Jan 25 1119?	Earth	1969 Jan 25 1138?	AS	-	TSKBM	SU	TSKBM	US-A radar	-	     200 	?	    200 	?	       0 	?	  10.0 	 	  0.6 	 	   10.0 	 	Pan	1969 Jan 25	     -50	?	     245	?	 65.10 	 	SO	-	-
F00510	NSO	1969-U03	C  MF       	Reactor DU	US-A reactor DU	1969 Jan 25	F00511	1969 Jan 25 1119?	Earth	1969 Jan 25 1138?	AS	-	TSKBM	SU	TSKBM	US-A reactor DU	-	     150 	?	     50 	?	       0 	?	   1.0 	?	  1.3 	 	    1.0 	?	Cyl	1969 Jan 25	     -50	?	     245	?	 65.10 	 	SO	-	-
F00511	NSO	1969-U03	P   F       	[Kosmos]	US-A No. 212 ROCh	1969 Jan 25	F00508	1969 Jan 25 1119?	Earth	1969 Jan 25 1138?	AS	-	TSKBM	SU	TSKBM	US-A reactor	-	    1150 	 	   1150 	 	    3800 	?	   4.8 	 	  1.3 	 	    4.8 	 	Cyl	1969 Jan 25	     -50	?	     245	?	 65.10 	 	SO	-	-
F00512	NSO	1969-U03	C  MF       	Reactor DU	US-A reactor DU	1969 Jan 25	F00511	1969 Jan 25 1119?	Earth	1969 Jan 25 1138?	AS	-	TSKBM	SU	TSKBM	US-A reactor DU	-	     150 	?	     50 	?	       0 	?	   1.0 	?	  1.3 	 	    1.0 	?	Cyl	1969 Jan 25	     -50	?	     245	?	 65.10 	 	SO	-	-
F00513	NSO	1969-F03	R3  F       	Vostok-2M (N11) Stage 3	8A92ME	1969 Feb  1	R19622	1969 Feb  1 1215	Earth	1969 Feb  1	S	-	RVSN	SU	PROG	Blok-E	-	    1440 	 	   1440 	 	    1440 	 	   3.8 	 	  2.6 	 	    3.8 	 	Cyl	1969 Feb  1	   -4000	?	     150	?	 81.20 	 	SO	-	-
F00514	NSO	1969-F03	P   F       	[Meteor]	Meteor No. 11	1969 Feb  1	F00513	1969 Feb  1 1215	Earth	1969 Feb  1	AS	-	TSUKOS/GMS	SU	VNIEM	Meteor	-	    1250 	 	   1250 	 	    1250 	 	   5.0 	 	  1.5 	 	    5.0 	 	Cyl + 2 Pan	1969 Feb  1	   -4000	?	     150	?	 81.20 	 	SO	-	:C,:RC,11F614 No. Ya2250-11:RA
F00515	NSO	1969-F04	R4  F       	Blok D No. 201L	11S824	1969 Feb 19	L21406	1969 Feb 19 0649	Earth	1969 Feb 19 0649	S	-	RVSN	SU	TSKBEM	Blok D	-	   13360 	 	   1800 	 	    1920 	?	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00516	NSO	1969-F04	C  MF       	D-201L SOZ-1	SOZ	1969 Feb 19	F00515	1969 Feb 19 0649	Earth	1969 Feb 19 0649	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00517	NSO	1969-F04	C  MF       	D-201L SOZ-2	SOZ	1969 Feb 19	F00515	1969 Feb 19 0649	Earth	1969 Feb 19 0649	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00518	NSO	1969-F04	P   F       	[Luna-15]	E-8 No. 201	1969 Feb 19	F00515	1969 Feb 19 0649	Earth	1969 Feb 19 0649	AS	-	IKI/BABTS	SU	NPOL	Luna E-8	KTDU-417	    2944 	 	   1124 	?	    3344 	?	   1.5 	 	  3.5 	 	    5.0 	?	Irr + 4 Leg	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00519	NSO	1969-F04	P   F       	[Lunokhod]	8EL No. 201	1969 Feb 19	F00518	1969 Feb 19 0649	Earth	1969 Feb 19 0649	AS	-	IKI/BABTS	SU	BABTS	Lunokhod	-	     756 	 	    756 	 	     756 	 	   1.9 	 	  2.1 	 	    4.4 	 	Cyl + Plate + 8 Wheel	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00520	NSO	1969-F04	C   F       	Sbrasivaemiy otsek	Sbrasivaemiy otsek	1969 Feb 19	F00518	1969 Feb 19 0649	Earth	1969 Feb 19 0649	AS	-	IKI/BABTS	SU	NPOL	Luna KTSO	-	    1000 	?	    200 	?	       0 	?	   1.8 	 	  2.5 	 	    2.5 	 	2 Cyl + Box	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00521	NSO	1969-F04	C   F       	Sbrasivaemiy otsek	Sbrasivaemiy otsek	1969 Feb 19	F00518	1969 Feb 19 0649	Earth	1969 Feb 19 0649	AS	-	IKI/BABTS	SU	NPOL	Luna KTSO	-	    1000 	?	    200 	?	       0 	?	   1.8 	 	  2.5 	 	    2.5 	 	2 Cyl + Box	1969 Feb 19	   -6300	?	      15	?	 51.60 	 	ATM	-	-
F00522	NSO	1969-F05	C  AF       	Blok D interstage	-	1969 Feb 21	F00524	1969 Feb 21 0919	Earth	1969 Feb 21	AS	-	MOM	SU	TSKBEM	Interstage	-	     810 	 	    810 	 	       0 	 	   2.9 	 	  4.1 	 	    2.9 	 	Cyl	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00523	NSO	1969-F05	C  MF       	Blok G	Blok G	1969 Feb 21	F00528	1969 Feb 21 0919	Earth	1969 Feb 21	AS	-	MOM	SU	TSKBEM	Blok-G	-	   49890 	 	   6100 	 	       0 	 	   8.9 	 	  4.1 	 	    8.9 	 	Cyl	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00524	NSO	1969-F05	C  MF       	Blok D N-1 No. 3L	11S824	1969 Feb 21	F00523	1969 Feb 21 0919	Earth	1969 Feb 21	AS	-	MOM	SU	TSKBEM	Blok-D	-	   11400 	 	   2386 	 	       0 	 	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00525	NSO	1969-F05	PP HF       	L-1S No. 3	L-1S No. 3	1969 Feb 21	F00524	1969 Feb 21 0919	Earth	1969 Feb 21	AS	-	MOM	SU	TSKBEM	7K-L1	-	    2800 	?	   2800 	?	    8550 	?	   1.8 	 	  2.0 	 	    1.8 	 	Rounded Cone	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00526	NSO	1969-F05	C  MF       	L-1S DU	L-1S DU	1969 Feb 21	F00525	1969 Feb 21 0919	Earth	1969 Feb 21	AS	-	MOM	SU	TSKBEM	L-1 DU	-	     750 	 	    350 	 	       0 	 	   2.2 	 	  1.6 	 	    2.2 	 	Cone	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00527	NSO	1969-F05	C  MF       	L-1S PAO	L-1S PAO	1969 Feb 21	F00525	1969 Feb 21 0919	Earth	1969 Feb 21	AS	-	MOM	SU	TSKBEM	Soyuz PAO	-	    5000 	?	   3000 	?	       0 	?	   4.0 	 	  2.0 	 	    4.0 	 	Flared Cyl	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00528	NSO	1969-F05	R3  F       	Blok V	Blok V	1969 Feb 21	L21422	1969 Feb 21 0919	Earth	1969 Feb 21	S	-	MOM	SU	TSKBEM	Blok-V	-	  180000 	 	  15000 	?	   77100 	?	  11.5 	 	  7.0 	 	   11.5 	 	Frust	1969 Feb 21	   -6000	 	      14	 	 50.60 	 	ATM	-	-
F00529	NSO	1969-F06	R4  F       	Blok D No. 521L	11S824	1969 Mar 27	R19975	1969 Mar 27 1048	Earth	1969 Mar 27 1055?	S	-	RVSN	SU	TSKBEM	Blok D	-	   13360 	 	   1714 	 	    1834 	?	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Mar 27	   -2500	?	     180	?	 51.60 	 	SO	-	-
F00530	NSO	1969-F06	C  MF       	D-521L SOZ-1	SOZ	1969 Mar 27	F00529	1969 Mar 27 1048	Earth	1969 Mar 27 1055?	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Mar 27	   -2500	?	     180	?	 51.60 	 	SO	-	-
F00531	NSO	1969-F06	C  MF       	D-521L SOZ-2	SOZ	1969 Mar 27	F00529	1969 Mar 27 1048	Earth	1969 Mar 27 1055?	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Mar 27	   -2500	?	     180	?	 51.60 	 	SO	-	-
F00532	NSO	1969-F06	P   F       	[Mars-2]	2M No. 521	1969 Mar 27	F00529	1969 Mar 27 1048	Earth	1969 Mar 27 1055?	AS	-	IKI/BABTS	SU	NPOL	2M OO	KTDU-425	    3500 	?	   3500 	?	    3500 	?	   5.5 	?	  1.5 	?	    5.5 	?	Cyl + 2 Pan	1969 Mar 27	   -2500	?	     180	?	 51.60 	 	SO	-	M-69:P
F00533	NSO	1969-F07	R4  F       	Blok D No. 522L	11S824	1969 Apr  2	L21745	1969 Apr  2 1034	Earth	1969 Apr  2 1034	S	-	RVSN	SU	TSKBEM	Blok D	-	   13360 	 	   1714 	 	    1834 	?	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Apr  2	   -6000	?	      40	?	 51.60 	 	ATM	-	-
F00534	NSO	1969-F07	C  MF       	D-522L SOZ-1	SOZ	1969 Apr  2	F00533	1969 Apr  2 1034	Earth	1969 Apr  2 1034	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Apr  2	   -6000	?	      40	?	 51.60 	 	ATM	-	-
F00535	NSO	1969-F07	C  MF       	D-522L SOZ-2	SOZ	1969 Apr  2	F00533	1969 Apr  2 1034	Earth	1969 Apr  2 1034	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Apr  2	   -6000	?	      40	?	 51.60 	 	ATM	-	-
F00536	NSO	1969-F07	P   F       	[Mars-2]	2M No. 522	1969 Apr  2	F00533	1969 Apr  2 1034	Earth	1969 Apr  2 1034	AS	-	IKI/BABTS	SU	NPOL	2M OO	KTDU-425	    3500 	?	   3500 	?	    3500 	?	   5.5 	?	  1.5 	?	    5.5 	?	Cyl + 2 Pan	1969 Apr  2	   -6000	?	      40	?	 51.60 	 	ATM	-	M-69:P
F00537	NSO	1969-F08	R4--F--*    	Blok D No. 401L	11S824	1969 Jun 14	R20432	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	S	28N 157E	RVSN	SU	TSKBEM	Blok D	-	   13360 	 	   1800 	 	    1920 	?	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00538	NSO	1969-F08	C  MF       	D-401L SOZ-1	SOZ	1969 Jun 14	F00537	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00539	NSO	1969-F08	C  MF       	D-401L SOZ-2	SOZ	1969 Jun 14	F00537	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	RVSN	SU	TSKBEM	SOZ	-	     120 	 	     60 	?	       0 	 	   1.1 	 	  0.5 	 	    1.1 	 	Cyl	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00540	NSO	1969-F08	P   F       	[Luna-15]	E-8-5 No. 402	1969 Jun 14	F00537	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	IKI/BABTS	SU	NPOL	Luna E-8	KTDU-417	    3180 	 	   1360 	?	    4061 	?	   1.5 	 	  3.5 	 	    5.0 	?	Irr + 4 Leg	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00541	NSO	1969-F08	C  MF       	E-8-5 VS	KRD-61	1969 Jun 14	F00540	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	IKI/BABTS	SU	BABTS	Luna E-8 VS	KRD-61	     481 	 	    176 	 	       0 	 	   0.5 	 	  2.0 	 	    2.0 	 	Cyl + 2 Sphere	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00542	NSO	1969-F08	P   F       	[VA]	VA	1969 Jun 14	F00541	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	IKI/BABTS	SU	BABTS	Luna E-8 VA	-	      39 	 	     39 	 	      39 	 	   0.5 	 	  0.5 	 	    0.5 	 	Sphere	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00543	NSO	1969-F08	C   F       	Sbrasivaemiy otsek	Sbrasivaemiy otsek	1969 Jun 14	F00540	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	IKI/BABTS	SU	NPOL	Luna KTSO	-	    1000 	?	    200 	?	       0 	?	   1.8 	 	  2.5 	 	    2.5 	 	2 Cyl + Box	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00544	NSO	1969-F08	C   F       	Sbrasivaemiy otsek	Sbrasivaemiy otsek	1969 Jun 14	F00540	1969 Jun 14 0410	Earth	1969 Jun 14 0425?	AS	-	IKI/BABTS	SU	NPOL	Luna KTSO	-	    1000 	?	    200 	?	       0 	?	   1.8 	 	  2.5 	 	    2.5 	 	2 Cyl + Box	1969 Jun 14	   -1500	 	     200	 	 51.60 	 	SO	-	-
F00545	NSO	1969-F09	R3--F--*    	Europa I F-8 Stage 3	Astris	1969 Jul  2	R20530	1969 Jul  2 2259	Earth	1969 Jul  2 2309	S	-	ELDO	I-ELDO	ERNOF/MBB	Astris	-	     800 	 	    800 	 	     800 	 	   3.8 	 	  2.0 	 	    3.8 	 	Cyl + Cone	1969 Jul  2	   -5500	?	     300	?	 84.00 	?	SO	-	-
F00546	NSO	1969-F09	PXA F       	ELDO F8 Instrument Package	STV 2 Adapter	1969 Jul  2	F00545	1969 Jul  2 2259	Earth	1969 Jul  2 2309	AS	-	ELDO	I-ELDO	AERIT	STV	-	     170 	 	    170 	 	     170 	 	   1.0 	?	  1.0 	?	    1.0 	?	Cyl	1969 Jul  2	   -5500	?	     300	?	 84.00 	?	SO	-	-
F00547	NSO	1969-F09	P   F       	STV 2	STV 2	1969 Jul  2	F00546	1969 Jul  2 2259	Earth	1969 Jul  2 2309	S	-	ELDO	I-ELDO	AERIT	STV	-	     185 	 	    185 	 	     185 	 	   1.5 	 	  1.2 	?	    1.5 	 	Oct Cyl	1969 Jul  2	   -5500	?	     300	?	 84.00 	?	SO	-	ELDO F8
F00548	NSO	1969-F10	C  MF       	Blok G	Blok G	1969 Jul  3	F00554	1969 Jul  3 2018	Earth	1969 Jul  3	AS	-	MOM	SU	TSKBEM	Blok-G	-	   49890 	 	   6100 	 	       0 	 	   8.9 	 	  4.1 	 	    8.9 	 	Cyl	1969 Jul  4	   -6370	 	       0	 	 50.60 	 	ATM	-	-
F00549	NSO	1969-F10	C  MF       	Blok D N-1 No. 5L	11S824	1969 Jul  3	F00548	1969 Jul  3 2018	Earth	1969 Jul  3	AS	-	MOM	SU	TSKBEM	Blok-D	-	   11400 	 	   2386 	 	       0 	 	   5.8 	 	  4.1 	 	    5.8 	 	Cyl	1969 Jul  4	   -6370	 	       0	 	 50.60 	 	ATM	-	-
F00550	NSO	1969-F10	PP HF       	L-1S No. 5	L-1S No. 5	1969 Jul  3	F00549	1969 Jul  3 2018	Earth	1969 Jul  3	AS	-	MOM	SU	TSKBEM	7K-L1	-	    2800 	?	   2800 	?	    8550 	?	   1.8 	 	  2.0 	 	    1.8 	 	Rounded Cone	1969 Jul  4	   -6370	 	       0	 	 50.60 	 	ATM	-	L-1A No. 5
F00551	NSO	1969-F10	C  MF       	L-1S DU	L-1S DU	1969 Jul  3	F00550	1969 Jul  3 2018	Earth	1969 Jul  3	AS	-	MOM	SU	TSKBEM	L-1 DU	-	     750 	 	    350 	 	       0 	 	   2.2 	 	  1.6 	 	    2.2 	 	Cone	1969 Jul  4	   -6370	 	       0	 	 50.60 	 	ATM	-	-
F00552	NSO	1969-F10	C  MF       	L-1S PAO	L-1S PAO	1969 Jul  3	F00550	1969 Jul  3 2018	Earth	1969 Jul  3	AS	-	MOM	SU	TSKBEM	Soyuz PAO	-	    5000 	?	   3000 	?	       0 	?	   4.0 	 	  2.0 	 	    4.0 	 	Flared Cyl	1969 Jul  4	   -6370	 	       0	 	 50.60 	 	ATM	-	-
